信号日,股票代码,因子值,分组,目标仓位,是否触发,滚动均值,滚动标准差,历史阈值
2024-12-31,601398.SH,0.07069999999999865,0,-0.0,False,0.3608575,0.6209886044317025,0.9818461044317024
2025-01-02,601398.SH,1.0,1,-1.0,True,0.3590241666666667,0.621521991605864,0.9805461582725307
2025-01-03,601398.SH,1.0,1,-1.0,True,0.36847583333333334,0.6225815096304687,0.991057342963802
2025-01-06,601398.SH,-0.09420000000000073,0,-0.0,False,0.37774083333333336,0.6236459461375126,1.001386779470846
2025-01-07,601398.SH,1.0,0,-0.0,False,0.3780733333333333,0.6233813427129311,1.0014546760462644
2025-01-08,601398.SH,1.0,0,-0.0,False,0.3780733333333333,0.6233813427129311,1.0014546760462644
2025-01-09,601398.SH,1.0,0,-0.0,False,0.38920166666666667,0.6224565005871889,1.0116581672538556
2025-01-10,601398.SH,1.0,0,-0.0,False,0.38920166666666667,0.6224565005871889,1.0116581672538556
2025-01-13,601398.SH,1.0,0,-0.0,False,0.38920166666666667,0.6224565005871889,1.0116581672538556
2025-01-14,601398.SH,1.0,0,-0.0,False,0.38920166666666667,0.6224565005871889,1.0116581672538556
2025-01-15,601398.SH,1.0,0,-0.0,False,0.38920166666666667,0.6224565005871889,1.0116581672538556
2025-01-16,601398.SH,1.0,0,-0.0,False,0.397535,0.6238944013010453,1.0214294013010454
2025-01-17,601398.SH,1.0,0,-0.0,False,0.397535,0.6238944013010453,1.0214294013010454
2025-01-20,601398.SH,1.0,0,-0.0,False,0.4092025,0.6219410484996334,1.0311435484996334
2025-01-21,601398.SH,1.0,0,-0.0,False,0.4185166666666667,0.6223530467877041,1.0408697134543707
2025-01-22,601398.SH,1.0,0,-0.0,False,0.42685,0.6233961458188915,1.0502461458188914
2025-01-23,601398.SH,-0.5287999999999986,0,-0.0,False,0.42685,0.6233961458188915,1.0502461458188914
2025-01-24,601398.SH,-0.02400000000000091,0,-0.0,False,0.41411000000000003,0.6271946134115286,1.0413046134115287
2025-01-27,601398.SH,-0.3606000000000016,0,-0.0,False,0.4055766666666667,0.6261213942130682,1.031698060879735
2025-02-05,601398.SH,0.3125,0,-0.0,False,0.3942383333333333,0.6275843555986372,1.0218226889319706
2025-02-06,601398.SH,-0.0,0,-0.0,False,0.3885091666666666,0.6251412468288223,1.013650413495489
2025-02-07,601398.SH,1.0,0,-0.0,False,0.3801758333333333,0.6235846012830037,1.0037604346163371
2025-02-10,601398.SH,0.048100000000001586,0,-0.0,False,0.3801758333333333,0.6235846012830037,1.0037604346163371
2025-02-11,601398.SH,-0.3606000000000016,0,-0.0,False,0.37224333333333337,0.6216852553840283,0.9939285887173617
2025-02-12,601398.SH,-0.1921999999999997,0,-0.0,False,0.360905,0.622546736371163,0.983451736371163
2025-02-13,601398.SH,-0.14429999999999765,0,-0.0,False,0.35097,0.6217744089000647,0.9727444089000647
2025-02-14,601398.SH,-0.0721000000000025,0,-0.0,False,0.34143416666666665,0.6205104095167359,0.9619445761834025
2025-02-17,601398.SH,0.0721000000000025,0,-0.0,False,0.33249999999999996,0.6186639865349315,0.9511639865349315
2025-02-18,601398.SH,-0.31240000000000023,0,-0.0,False,0.3247675,0.6160442196234881,0.9408117196234881
2025-02-19,601398.SH,0.09609999999999985,0,-0.0,False,0.3225558333333333,0.6178638420887275,0.9404196754220608
2025-02-20,601398.SH,-0.0721000000000025,0,-0.0,False,0.3239458333333333,0.6171589269863665,0.9411047603196998
2025-02-21,601398.SH,0.3605000000000018,0,-0.0,False,0.32510999999999995,0.6162709615505341,0.941380961550534
2025-02-24,601398.SH,0.09619999999999962,0,-0.0,False,0.33066416666666665,0.6135326050379699,0.9441967717046366
2025-02-25,601398.SH,1.0,1,-1.0,True,0.3338191666666666,0.6113229896681283,0.9451421563347948
2025-02-26,601398.SH,1.0,1,-1.0,True,0.3403875,0.614228428967335,0.954615928967335
2025-02-27,601398.SH,1.0,1,-1.0,True,0.3510741666666667,0.6144576811563776,0.9655318478230442
2025-02-28,601398.SH,1.0,1,-1.0,True,0.3601925,0.6159114934456111,0.9761039934456112
2025-03-03,601398.SH,1.0,1,-1.0,True,0.36793750000000003,0.6180790299285316,0.9860165299285316
2025-03-04,601398.SH,1.0,1,-1.0,True,0.3782325,0.6182337895284482,0.9964662895284482
2025-03-05,601398.SH,1.0,0,-0.0,False,0.38578083333333335,0.6202631068590102,1.0060439401923436
2025-03-06,601398.SH,1.0,0,-0.0,False,0.38578083333333335,0.6202631068590102,1.0060439401923436
2025-03-07,601398.SH,1.0,0,-0.0,False,0.38578083333333335,0.6202631068590102,1.0060439401923436
2025-03-10,601398.SH,1.0,0,-0.0,False,0.38578083333333335,0.6202631068590102,1.0060439401923436
2025-03-11,601398.SH,1.0,0,-0.0,False,0.38578083333333335,0.6202631068590102,1.0060439401923436
2025-03-12,601398.SH,1.0,0,-0.0,False,0.38578083333333335,0.6202631068590102,1.0060439401923436
2025-03-13,601398.SH,1.0,0,-0.0,False,0.38578083333333335,0.6202631068590102,1.0060439401923436
2025-03-14,601398.SH,-0.04809999999999803,0,-0.0,False,0.38578083333333335,0.6202631068590102,1.0060439401923436
2025-03-17,601398.SH,-0.14420000000000144,0,-0.0,False,0.3770466666666667,0.6189192627235864,0.9959659293902532
2025-03-18,601398.SH,0.02400000000000091,0,-0.0,False,0.3675116666666666,0.6180545696969233,0.98556623636359
