信号日,股票代码,因子值,滚动均值,滚动标准差,历史阈值,分组,是否触发,目标仓位
2025-08-07,300750.SZ,3.7298000000000116,-1.439680833333333,10.01413500569663,-11.453815839029964,1,True,1.0
2025-08-08,300750.SZ,-0.8224999999999909,-1.3134333333333326,9.982704048926793,-11.296137382260126,1,True,1.0
2025-08-11,300750.SZ,-0.34430000000003247,-1.1902749999999993,9.895735115960417,-11.086010115960416,1,True,1.0
2025-08-12,300750.SZ,0.7841999999999985,-1.1882999999999995,9.89588132635887,-11.08418132635887,1,True,1.0
2025-08-13,300750.SZ,-19.796499999999924,-1.2031724999999995,9.891527340102423,-11.094699840102422,0,False,0.0
2025-08-14,300750.SZ,12.031000000000063,-1.4115849999999985,10.017869549436197,-11.429454549436196,1,True,1.0
2025-08-15,300750.SZ,1.491899999999987,-1.2589783333333315,10.082332066834198,-11.34131040016753,1,True,1.0
2025-08-18,300750.SZ,-4.45659999999998,-1.1629441666666651,10.052905501929379,-11.215849668596045,1,True,1.0
2025-08-19,300750.SZ,-9.946100000000001,-1.1367949999999984,10.040108380804169,-11.176903380804166,1,True,1.0
2025-08-20,300750.SZ,4.6071000000000595,-1.188114166666665,10.069468524585234,-11.2575826912519,1,True,1.0
2025-08-21,300750.SZ,-0.38390000000003965,-1.136282499999998,10.083263118642456,-11.219545618642455,1,True,1.0
2025-08-22,300750.SZ,-15.702499999999986,-1.1179166666666656,10.08260417172833,-11.200520838394995,0,False,0.0
2025-08-25,300750.SZ,-5.950800000000072,-1.1596991666666658,10.132862137839096,-11.292561304505762,1,True,1.0
2025-08-26,300750.SZ,-1.4972999999999956,-1.0650566666666663,10.033317568466728,-11.098374235133395,1,True,1.0
2025-08-27,300750.SZ,21.49980000000005,-0.9129874999999994,9.885001388416802,-10.797988888416802,1,True,1.0
2025-08-28,300750.SZ,-1.7083999999999833,-0.702413333333332,10.090652854585452,-10.793066187918784,1,True,1.0
2025-08-29,300750.SZ,-55.227499999999964,-0.6647699999999982,10.07829354992303,-10.74306354992303,0,False,0.0
2025-09-01,300750.SZ,-4.184799999999996,-1.0695249999999978,11.230433888833971,-12.29995888883397,1,True,1.0
2025-09-02,300750.SZ,-2.169200000000046,-1.1709666666666645,11.202874218979451,-12.373840885646116,1,True,1.0
2025-09-03,300750.SZ,-11.767300000000091,-1.1687283333333311,11.202645809583945,-12.371374142917276,1,True,1.0
2025-09-04,300750.SZ,9.540500000000065,-1.2777274999999984,11.241863737922216,-12.519591237922214,1,True,1.0
2025-09-05,300750.SZ,-40.465599999999995,-1.1782216666666647,11.284609310790234,-12.4628309774569,0,False,0.0
2025-09-08,300750.SZ,0.49909999999999854,-1.3782349999999979,11.760491080966277,-13.138726080966276,1,True,1.0
2025-09-09,300750.SZ,-10.308400000000006,-1.2803174999999978,11.726466245757262,-13.006783745757259,1,True,1.0
2025-09-10,300750.SZ,-7.601699999999937,-1.3818466666666647,11.751632783517541,-13.133479450184206,1,True,1.0
2025-09-11,300750.SZ,-12.496800000000007,-1.3140874999999974,11.691478493283817,-13.005565993283815,1,True,1.0
2025-09-12,300750.SZ,4.7029999999999745,-1.3675974999999976,11.728091362148456,-13.095688862148453,1,True,1.0
2025-09-15,300750.SZ,-57.01279999999997,-1.4245083333333313,11.681445191691159,-13.105953525024491,0,False,0.0
2025-09-16,300750.SZ,-2.4570999999999685,-1.9333683333333311,12.724387416342429,-14.65775574967576,1,True,1.0
2025-09-17,300750.SZ,-45.45659999999998,-1.9744708333333307,12.717991712156701,-14.692462545490033,0,False,0.0
2025-09-18,300750.SZ,-19.599399999999946,-2.393279999999997,13.30687490936719,-15.700154909367187,0,False,0.0
2025-09-19,300750.SZ,3.071399999999926,-2.5259799999999966,13.398849530925018,-15.924829530925015,1,True,1.0
2025-09-22,300750.SZ,2.99470000000008,-2.467881666666664,13.4079518811747,-15.875833547841363,1,True,1.0
2025-09-23,300750.SZ,3.6473000000000866,-2.503244166666663,13.387718371600009,-15.890962538266672,1,True,1.0
2025-09-24,300750.SZ,-22.61310000000003,-2.412219166666662,13.392129876628529,-15.80434904329519,0,False,0.0
2025-09-25,300750.SZ,-24.801500000000033,-2.601911666666663,13.51617164089303,-16.118083307559694,0,False,0.0
2025-09-26,300750.SZ,-23.89930000000004,-2.9032866666666632,13.60506281678111,-16.508349483447773,0,False,0.0
2025-09-29,300750.SZ,-32.57600000000002,-3.5378016666666636,12.760921191873534,-16.2987228585402,0,False,0.0
2025-09-30,300750.SZ,8.88779999999997,-3.8691174999999967,12.99425360617622,-16.863371106176217,1,True,1.0
2025-10-09,300750.SZ,-15.145899999999983,-3.9147508333333305,12.939183654071094,-16.853934487404423,1,True,1.0
2025-10-10,300750.SZ,53.63429999999994,-4.143944999999998,12.89202951776924,-17.035974517769237,1,True,1.0
2025-10-13,300750.SZ,-14.30110000000002,-3.7910641666666645,13.861119599472827,-17.65218376613949,1,True,1.0
2025-10-14,300750.SZ,31.67380000000003,-3.9102399999999977,13.889700582330406,-17.799940582330404,1,True,1.0
2025-10-15,300750.SZ,21.691700000000083,-3.581441666666664,14.259359440187609,-17.840801106854272,1,True,1.0
2025-10-16,300750.SZ,-1.5357000000000198,-3.3497349999999964,14.442604546398076,-17.792339546398072,1,True,1.0
2025-10-17,300750.SZ,19.887200000000007,-3.379877499999997,14.434946731878794,-17.81482423187879,1,True,1.0
2025-10-20,300750.SZ,16.048000000000002,-3.2057124999999966,14.58901038282509,-17.794722882825088,1,True,1.0
2025-10-21,300750.SZ,-18.044399999999996,-2.9797824999999967,14.67596828734089,-17.655750787340885,0,False,0.0
2025-10-22,300750.SZ,-5.8355999999999995,-3.1918366666666627,14.708502244579904,-17.900338911246568,1,True,1.0
2025-10-23,300750.SZ,-6.891399999999976,-3.1980683333333295,14.709470653758363,-17.90753898709169,1,True,1.0
2025-10-24,300750.SZ,-17.890899999999988,-3.3116033333333292,14.684733521225379,-17.99633685455871,1,True,1.0
2025-10-27,300750.SZ,-0.7870000000000346,-3.456389999999996,14.742482527945883,-18.19887252794588,1,True,1.0
2025-10-28,300750.SZ,0.5758999999999332,-3.4908416666666624,14.73127597071876,-18.222117637385423,1,True,1.0
2025-10-29,300750.SZ,-25.953300000000013,-3.530991666666663,14.713412056200967,-18.24440372286763,0,False,0.0
2025-10-30,300750.SZ,-3.282600000000002,-3.7388216666666625,14.853032054017714,-18.591853720684377,1,True,1.0
2025-10-31,300750.SZ,-18.27469999999994,-3.764104999999996,14.849622852301835,-18.61372785230183,1,True,1.0
2025-11-03,300750.SZ,-3.666500000000042,-3.8051374999999954,14.883100554046493,-18.688238054046487,1,True,1.0
2025-11-04,300750.SZ,-15.184200000000033,-3.7406941666666627,14.866673195899038,-18.6073673625657,1,True,1.0
2025-11-05,300750.SZ,-18.716300000000047,-3.9262049999999964,14.869442497033289,-18.795647497033286,1,True,1.0
2025-11-06,300750.SZ,11.479299999999967,-3.943024999999997,14.885144268667112,-18.82816926866711,1,True,1.0
2025-11-07,300750.SZ,1.3246000000000322,-3.8755766666666633,14.936878332591586,-18.81245499925825,1,True,1.0
2025-11-10,300750.SZ,20.847099999999955,-3.80349083333333,14.940960760919186,-18.744451594252517,1,True,1.0
2025-11-11,300750.SZ,2.092399999999998,-3.591191666666664,15.109184331251244,-18.70037599791791,1,True,1.0
2025-11-12,300750.SZ,-1.4972999999999956,-3.586824999999997,15.110763659790944,-18.69758865979094,1,True,1.0
2025-11-13,300750.SZ,-56.09129999999993,-3.6095041666666634,15.105523687590868,-18.71502785425753,0,False,0.0
2025-11-14,300750.SZ,-22.03729999999996,-4.0291141666666626,15.84635364220523,-19.875467808871893,0,False,0.0
2025-11-17,300750.SZ,25.607700000000023,-4.036151666666663,15.854225804979913,-19.890377471646577,1,True,1.0
2025-11-18,300750.SZ,-11.09540000000004,-3.7636199999999946,16.080653459346617,-19.844273459346613,1,True,1.0
2025-11-19,300750.SZ,11.709699999999998,-3.802206666666662,16.092741027142566,-19.89494769380923,1,True,1.0
2025-11-20,300750.SZ,22.47879999999998,-3.881392499999995,15.991683133587566,-19.87307563358756,1,True,1.0
2025-11-21,300750.SZ,-18.025199999999927,-3.6636258333333287,16.17172930117046,-19.835355134503786,1,True,1.0
2025-11-24,300750.SZ,1.0557999999999765,-3.8076191666666612,16.2223802211444,-20.029999387811063,1,True,1.0
2025-11-25,300750.SZ,3.4745000000000346,-3.8267141666666613,16.215234676765252,-20.041948843431914,1,True,1.0
2025-11-26,300750.SZ,0.8829999999999245,-3.7682724999999944,16.228914244369086,-19.99718674436908,1,True,1.0
2025-11-27,300750.SZ,3.10979999999995,-3.779244166666662,16.225290363181337,-20.004534529847998,1,True,1.0
2025-11-28,300750.SZ,3.83929999999998,-3.7517349999999956,16.234220629092682,-19.98595562909268,1,True,1.0
