信号日,股票代码,因子值,分组,目标仓位,是否触发,滚动均值,滚动标准差,历史阈值
2023-07-27,300750.SZ,-0.501891551071879,0,-0.0,False,-0.5256569008778386,0.3308047469966938,-0.19485215388114474
2023-07-28,300750.SZ,-0.1853720050441362,1,-1.0,True,-0.5230163477916083,0.3297083225458874,-0.19330802524572094
2023-07-31,300750.SZ,-0.6658259773013872,0,-0.0,False,-0.5201779290334738,0.33114557828134267,-0.18903235075213115
2023-08-01,300750.SZ,-0.1424968474148802,1,-1.0,True,-0.521279922021336,0.3314105037415113,-0.18986941827982468
2023-08-02,300750.SZ,-0.1210592686002522,1,-1.0,True,-0.5213055875537645,0.3313808004205683,-0.18992478713319627
2023-08-03,300750.SZ,-0.510718789407314,0,-0.0,False,-0.5198534937950573,0.3327583379753319,-0.1870951558197254
2023-08-04,300750.SZ,-0.6544766708701135,0,-0.0,False,-0.5227875716932486,0.3310946047359411,-0.19169296695730753
2023-08-07,300750.SZ,-0.29508196721311475,0,-0.0,False,-0.5279877368439005,0.3281847234614332,-0.19980301338246736
2023-08-08,300750.SZ,-0.23551637279596976,0,-0.0,False,-0.5297805095825209,0.32629884264172143,-0.20348166694079944
2023-08-09,300750.SZ,-0.13602015113350127,1,-1.0,True,-0.5258315554979526,0.32697366358840635,-0.19885789190954622
2023-08-10,300750.SZ,-0.17632241813602015,1,-1.0,True,-0.5220581193631514,0.3288479582796972,-0.19321016108345418
2023-08-11,300750.SZ,-0.510705289672544,0,-0.0,False,-0.51807062005574,0.3301231677475523,-0.1879474523081877
2023-08-14,300750.SZ,-0.16498740554156172,1,-1.0,True,-0.5159072927319452,0.32930594297390947,-0.18660134975803577
2023-08-15,300750.SZ,-0.21788413098236775,0,-0.0,False,-0.5171552842248255,0.32767226693105433,-0.18948301729377115
2023-08-16,300750.SZ,-0.3261964735516373,0,-0.0,False,-0.5188969582435872,0.32549617428032346,-0.1934007839632637
2023-08-17,300750.SZ,-0.32871536523929473,0,-0.0,False,-0.5215730146190861,0.32254292995420947,-0.19903008466487665
2023-08-18,300750.SZ,-0.3904282115869018,0,-0.0,False,-0.5240165763340607,0.31992958693203244,-0.2040869894020283
2023-08-21,300750.SZ,-0.5264483627204031,0,-0.0,False,-0.5193903979285086,0.3177892202177645,-0.2016011777107441
2023-08-22,300750.SZ,-0.4704030226700252,0,-0.0,False,-0.5179757798541321,0.31737309085189086,-0.20060268900224126
2023-08-23,300750.SZ,-0.5044080604534005,0,-0.0,False,-0.5203662691780702,0.3159099009832815,-0.20445636819478868
2023-08-24,300750.SZ,-0.5125944584382871,0,-0.0,False,-0.5230612308632832,0.3143662566101627,-0.20869497425312045
2023-08-25,300750.SZ,-0.23425692695214106,0,-0.0,False,-0.5226915011392984,0.3143521407322052,-0.20833936040709322
2023-08-28,300750.SZ,-0.16750629722921914,1,-1.0,True,-0.5231246548554608,0.3139146421237915,-0.20921001273166928
2023-08-29,300750.SZ,-0.5151133501259446,0,-0.0,False,-0.5197526081762527,0.31555263200151434,-0.20419997617473834
2023-08-30,300750.SZ,-0.5113350125944585,0,-0.0,False,-0.5185283417901715,0.31528088455620856,-0.20324745723396292
2023-08-31,300750.SZ,-0.6574307304785895,0,-0.0,False,-0.5184434753339439,0.3152814434244019,-0.20316203190954196
2023-09-01,300750.SZ,-0.681360201511335,0,-0.0,False,-0.5197870436575525,0.3155293060738343,-0.20425773758371818
2023-09-04,300750.SZ,-0.6687657430730478,0,-0.0,False,-0.5190304461806954,0.3150275376581617,-0.20400290852253367
2023-09-05,300750.SZ,-0.517632241813602,0,-0.0,False,-0.5165549708328864,0.31264528046659873,-0.20390969036628764
2023-09-06,300750.SZ,-0.4811083123425693,0,-0.0,False,-0.5131997964766917,0.3104290817652451,-0.2027707147114466
2023-09-07,300750.SZ,-0.08564231738035265,1,-1.0,True,-0.5096246442272258,0.30828237555554366,-0.2013422686716821
2023-09-08,300750.SZ,-0.02644836272040302,1,-1.0,True,-0.5031231403319777,0.3089333274740429,-0.1941898128579348
2023-09-11,300750.SZ,-0.022670025188916875,1,-1.0,True,-0.496423712131019,0.3104898863642328,-0.1859338257667862
2023-09-12,300750.SZ,-0.031486146095717885,1,-1.0,True,-0.4958109412438802,0.3113577325767557,-0.1844532086671245
2023-09-13,300750.SZ,-0.4181360201511335,0,-0.0,False,-0.4952927350773783,0.31208355842826413,-0.18320917664911418
2023-09-14,300750.SZ,-0.26700251889168763,0,-0.0,False,-0.4976907040216757,0.31035684509758305,-0.18733385892409266
2023-09-15,300750.SZ,-0.013853904282115869,1,-1.0,True,-0.4947469486411318,0.31085945895115724,-0.18388748968997454
2023-09-18,300750.SZ,-0.022670025188916875,1,-1.0,True,-0.4944931995312464,0.3112424295478434,-0.18325076998340295
2023-09-19,300750.SZ,-0.021410579345088162,1,-1.0,True,-0.49315258054284183,0.31293490564193704,-0.1802176749009048
2023-09-20,300750.SZ,-0.04534005037783375,1,-1.0,True,-0.4918753058348526,0.3145543009607485,-0.17732100487410413
2023-09-21,300750.SZ,-0.06675062972292191,1,-1.0,True,-0.485480987689267,0.31577529183202924,-0.16970569585723777
2023-09-22,300750.SZ,-0.4899244332493703,0,-0.0,False,-0.4802461036964517,0.317476196277831,-0.16276990741862069
2023-09-25,300750.SZ,-0.3035264483627204,0,-0.0,False,-0.4784954739735298,0.31683279289458904,-0.16166268107894077
2023-09-26,300750.SZ,-0.061712846347607056,1,-1.0,True,-0.4736936374145272,0.31506200281441493,-0.15863163460011226
2023-09-27,300750.SZ,-0.022670025188916875,1,-1.0,True,-0.46676065375012427,0.3148963166668324,-0.1518643370832919
2023-09-28,300750.SZ,-0.0491183879093199,1,-1.0,True,-0.4638799503735341,0.3173755301197306,-0.1465044202538035
2023-10-09,300750.SZ,-0.010075566750629723,1,-1.0,True,-0.45915213947109057,0.3193034114504795,-0.13984872802061105
2023-10-10,300750.SZ,-0.09319899244332494,1,-1.0,True,-0.4522002375484429,0.31992822271123333,-0.13227201483720957
2023-10-11,300750.SZ,-0.07052896725440806,1,-1.0,True,-0.4518060097428546,0.3203444077068515,-0.1314616020360031
2023-10-12,300750.SZ,-0.04534005037783375,1,-1.0,True,-0.4514021899552067,0.32079770000728614,-0.13060448994792057
2023-10-13,300750.SZ,-0.0818639798488665,1,-1.0,True,-0.4457462684340937,0.321931397113247,-0.12381487132084673
2023-10-16,300750.SZ,-0.07682619647355164,1,-1.0,True,-0.43984618978515494,0.32205940032164354,-0.1177867894635114
2023-10-17,300750.SZ,-0.09949622166246852,1,-1.0,True,-0.43341362327897465,0.3215322742505825,-0.11188134902839214
2023-10-18,300750.SZ,-0.15491183879093198,0,-0.0,False,-0.42713460467833764,0.3206258645602831,-0.10650874011805456
2023-10-19,300750.SZ,-0.10579345088161209,0,-0.0,False,-0.4215603064190014,0.31948387473737094,-0.10207643168163044
2023-10-20,300750.SZ,-0.08690176322418136,1,-1.0,True,-0.4182277233259046,0.3206823018778819,-0.0975454214480227
2023-10-23,300750.SZ,-0.181360201511335,0,-0.0,False,-0.4181703246269595,0.3207414717849223,-0.09742885284203723
2023-10-24,300750.SZ,-0.22544080604534006,0,-0.0,False,-0.41236226800457293,0.31864237697909603,-0.0937198910254769
2023-10-25,300750.SZ,-0.34760705289672544,0,-0.0,False,-0.40694136332921244,0.31621345644012666,-0.09072790688908577
2023-10-26,300750.SZ,-0.8375314861460957,0,-0.0,False,-0.40270728708225473,0.31354454229709,-0.08916274478516473
2023-10-27,300750.SZ,-0.9219143576826196,0,-0.0,False,-0.4017864204004768,0.3120883695483829,-0.08969805085209387
2023-10-30,300750.SZ,-0.8375314861460957,0,-0.0,False,-0.40158986810021896,0.3117503066237829,-0.08983956147643607
2023-10-31,300750.SZ,-0.5957178841309824,0,-0.0,False,-0.40067956331113225,0.31030113568194223,-0.09037842762919002
2023-11-01,300750.SZ,-0.12090680100755667,0,-0.0,False,-0.3979336973476695,0.3070614204709073,-0.09087227687676219
2023-11-02,300750.SZ,-0.35642317380352645,0,-0.0,False,-0.39179085267081015,0.305146742942288,-0.08664410972852216
2023-11-03,300750.SZ,-0.18639798488664988,0,-0.0,False,-0.38766345389737317,0.3022090890704291,-0.08545436482694407
2023-11-06,300750.SZ,-0.7263556116015133,0,-0.0,False,-0.3832915486383488,0.30128520389522306,-0.08200634474312574
2023-11-07,300750.SZ,-0.5762925598991173,0,-0.0,False,-0.3821624250383656,0.2997265064446187,-0.08243591859374694
2023-11-08,300750.SZ,-0.7288776796973518,0,-0.0,False,-0.3790112765396346,0.29561907396367204,-0.08339220257596258
2023-11-09,300750.SZ,-0.8184110970996217,0,-0.0,False,-0.3771738647987159,0.2927152143383971,-0.08445865046031881
2023-11-10,300750.SZ,-0.8890290037831021,0,-0.0,False,-0.37615640453193006,0.29094751050886536,-0.0852088940230647
2023-11-13,300750.SZ,-0.819672131147541,0,-0.0,False,-0.37638143525965845,0.2913366419980704,-0.08504479326158804
2023-11-14,300750.SZ,-0.005044136191677175,1,-1.0,True,-0.3760706861415841,0.2908391941735433,-0.0852314919680408
2023-11-15,300750.SZ,-0.0012610340479192938,1,-1.0,True,-0.37464647588410976,0.2922424707094853,-0.08240400517462448
2023-11-16,300750.SZ,-0.003778337531486146,1,-1.0,True,-0.37383419969104914,0.2931498549468038,-0.08068434474424535
2023-11-17,300750.SZ,-0.04785894206549118,1,-1.0,True,-0.373011255457398,0.2940550833604577,-0.07895617209694028
2023-11-20,300750.SZ,-0.8425692695214105,0,-0.0,False,-0.368684341577986,0.29499394667211915,-0.07369039490586687
2023-11-21,300750.SZ,-0.77455919395466,0,-0.0,False,-0.3715179884442509,0.2979092168667993,-0.0736087715774516
2023-11-22,300750.SZ,-0.7846347607052897,0,-0.0,False,-0.37406969480737523,0.30004932157613395,-0.07402037323124128
2023-11-23,300750.SZ,-0.792191435768262,0,-0.0,False,-0.37906628148034177,0.3018619953021744,-0.07720428617816738
2023-11-24,300750.SZ,-0.760705289672544,0,-0.0,False,-0.3834815649913383,0.30400783806200654,-0.07947372692933174
2023-11-27,300750.SZ,-0.5251889168765743,0,-0.0,False,-0.3884794153668309,0.3052462433622693,-0.0832331720045616
2023-11-28,300750.SZ,-0.06675062972292191,1,-1.0,True,-0.39114496305816615,0.3050299295183475,-0.08611503353981864
2023-11-29,300750.SZ,-0.02518891687657431,1,-1.0,True,-0.3859449867891694,0.3051982790452684,-0.08074670774390097
