信号日,股票代码,因子值,分组,目标仓位,是否触发,滚动均值,滚动标准差,历史阈值
2020-09-03,300750.SZ,-0.994583561494728,0,-0.0,False,-0.8883232686398568,0.28720993143604295,-0.6011133372038138
2020-09-10,300750.SZ,-0.6321867188650812,1,-1.0,True,-0.9161176861049607,0.24470536414633168,-0.671412321958629
2020-09-17,300750.SZ,-0.9889837397897286,0,-0.0,False,-0.9456440930404756,0.18887462941244582,-0.7567694636280298
2020-09-24,300750.SZ,-0.9898580121703854,0,-0.0,False,-0.9453979125422441,0.18880981369690406,-0.7565880988453401
2020-09-29,300750.SZ,-0.9959555037111961,0,-0.0,False,-0.9452142684483354,0.18876150827469548,-0.7564527601736399
2020-09-30,300750.SZ,-0.9990988949735035,0,-0.0,False,-0.9452185826164538,0.18876267169832725,-0.7564559109181265
2020-10-15,300750.SZ,-1.0,0,-0.0,False,-0.9465218437184811,0.18900158239670276,-0.7575202613217784
2020-10-22,300750.SZ,-0.9557213941246171,0,-0.0,False,-0.9465166567015987,0.18900030071415047,-0.7575163559874483
2020-10-29,300750.SZ,-0.9515151515151515,0,-0.0,False,-0.9453944269271891,0.18880607230157864,-0.7565883546256105
2020-11-05,300750.SZ,-0.9955116527427837,0,-0.0,False,-0.9448985356146082,0.18871616740907718,-0.7561823682055311
2020-11-12,300750.SZ,-0.998877152021156,0,-0.0,False,-0.9528297281480079,0.17150345730961242,-0.7813262708383955
2020-11-19,300750.SZ,-0.5670389544515771,1,-1.0,True,-0.9293438433880845,0.22437779242355343,-0.704966050964531
2020-11-26,300750.SZ,-0.9959432048681541,0,-0.0,False,-0.9183442020303304,0.2392538928185892,-0.6790903092117412
2020-12-03,300750.SZ,-0.9961005214055256,0,-0.0,False,-0.9161739443831034,0.23935845950781534,-0.6768154848752881
2020-12-10,300750.SZ,-1.0,0,-0.0,False,-0.9164182392616863,0.23943952587185352,-0.6769787133898328
2020-12-17,300750.SZ,-0.9932301571386144,0,-0.0,False,-0.9166405637873751,0.23951179435971995,-0.6771287694276552
2020-12-24,300750.SZ,-1.0,0,-0.0,False,-0.9168071163914955,0.23956405166126327,-0.6772430647302322
2020-12-30,300750.SZ,-1.0,0,-0.0,False,-0.9169277721859049,0.23960502883598594,-0.6773227433499189
2021-01-07,300750.SZ,-1.0,0,-0.0,False,-0.9170664159559451,0.23965244625570706,-0.677413969700238
2021-01-14,300750.SZ,-0.9896109278775423,0,-0.0,False,-0.9170779597667743,0.2396564972180221,-0.6774214625487522
2021-01-21,300750.SZ,-0.9620758483033932,0,-0.0,False,-0.8970634451289953,0.2650662260355954,-0.6319972190933999
2021-01-28,300750.SZ,-0.9982130510487199,0,-0.0,False,-0.896875419194132,0.2650072219280357,-0.6318681972660963
2021-02-04,300750.SZ,-1.0,0,-0.0,False,-0.8821237545714706,0.28413573952415255,-0.597988015047318
2021-02-09,300750.SZ,-0.9984472047650275,0,-0.0,False,-0.9064003983497266,0.24915051629081522,-0.6572498820589114
2021-02-18,300750.SZ,-0.9991106167711783,0,-0.0,False,-0.9131326802374442,0.24068864845918989,-0.6724440317782543
2021-02-25,300750.SZ,-0.5014308506186184,1,-1.0,True,-0.9135580527277257,0.24082619711392825,-0.6727318556137974
2021-03-04,300750.SZ,-0.9964507532232862,0,-0.0,False,-0.8950795773383992,0.26029589247385443,-0.6347836848645447
2021-03-11,300750.SZ,-0.9950885470680239,0,-0.0,False,-0.8933767479084556,0.26035452164970474,-0.6330222262587508
2021-03-18,300750.SZ,-1.0,0,-0.0,False,-0.901117022653471,0.25904413433260104,-0.64207288832087
2021-03-25,300750.SZ,-0.021912350597609563,1,-1.0,True,-0.9013920832711622,0.2591431178189685,-0.6422489654521937
2021-04-01,300750.SZ,-1.0,0,-0.0,False,-0.8927917521544454,0.27106919326301737,-0.621722558891428
2021-04-08,300750.SZ,-0.992,0,-0.0,False,-0.8927736798236637,0.2710625032572105,-0.6217111765664532
2021-04-15,300750.SZ,-0.9995569829150913,0,-0.0,False,-0.8923172592196369,0.27089573919959303,-0.6214215200200439
2021-04-22,300750.SZ,-1.0,0,-0.0,False,-0.8932635640273594,0.2712087367089154,-0.6220548273184441
2021-04-29,300750.SZ,-0.991123916549729,0,-0.0,False,-0.8940979602431156,0.27147976963864373,-0.6226181906044719
2021-05-06,300750.SZ,-0.9982255737921575,0,-0.0,False,-0.8941325676160634,0.27149291177097595,-0.6226396558450875
2021-05-13,300750.SZ,-0.3107232505953859,1,-1.0,True,-0.8941814236736813,0.27151179703705786,-0.6226696266366234
2021-05-20,300750.SZ,-0.9946702040402776,0,-0.0,False,-0.9045895814170367,0.251920803271657,-0.6526687781453797
2021-05-27,300750.SZ,-0.9988950273723322,0,-0.0,False,-0.9157424728422501,0.23852879099149726,-0.6772136818507528
2021-06-03,300750.SZ,-0.9997784669190927,0,-0.0,False,-0.9182779361123756,0.2385320662421003,-0.6797458698702753
2021-06-10,300750.SZ,-0.9991141620943201,0,-0.0,False,-0.9183166859347748,0.23854515654463945,-0.6797715293901353
2021-06-17,300750.SZ,-0.9978723339974724,0,-0.0,False,-0.9183642711549288,0.23856013501006712,-0.6798041361448617
2021-06-24,300750.SZ,-0.9971351449272003,0,-0.0,False,-0.9182881938606094,0.23853881730189072,-0.6797493765587187
2021-07-01,300750.SZ,-1.0,0,-0.0,False,-0.9182075950697867,0.23851157200434825,-0.6796960230654384
2021-07-08,300750.SZ,-0.9980353634577603,0,-0.0,False,-0.9182075950697867,0.23851157200434825,-0.6796960230654384
2021-07-15,300750.SZ,-1.0,0,-0.0,False,-0.9181718071017176,0.2384992815317707,-0.679672525569947
2021-07-22,300750.SZ,-0.9908556080971599,0,-0.0,False,-0.930796601139181,0.2219436072931621,-0.7088529938460189
2021-07-29,300750.SZ,-0.9842515584257525,0,-0.0,False,-0.9309741192161838,0.22197608875547314,-0.7089980304607106
2021-08-05,300750.SZ,-0.2392722755946373,1,-1.0,True,-0.940262963774831,0.19441991573638406,-0.7458430480384469
