信号日,股票代码,因子值,分组,目标仓位,是否触发,滚动均值,滚动标准差,历史阈值
2025-01-02,300750.SZ,-0.08427672955974842,1,-1.0,True,-0.5019618992494508,0.27707141094557897,-0.22489048830387182
2025-01-09,300750.SZ,-0.012578616352201259,1,-1.0,True,-0.48722878981019596,0.28691769480673,-0.20031109500346594
2025-01-16,300750.SZ,-0.6727386934673367,0,-0.0,False,-0.47376615430562913,0.28772937837288376,-0.18603677593274537
2025-01-23,300750.SZ,-0.8406524466750314,0,-0.0,False,-0.4820850614724907,0.2917798612185294,-0.1903052002539613
2025-01-24,300750.SZ,-0.15307402760351319,1,-1.0,True,-0.48837771026815785,0.29129801663411886,-0.197079693634039
2025-02-06,300750.SZ,-0.1884422110552764,1,-1.0,True,-0.4821165786269356,0.2904627159869857,-0.19165386263994988
2025-02-13,300750.SZ,-0.19748427672955976,0,-0.0,False,-0.4777355992842994,0.29127040336555227,-0.1864651959187471
2025-02-20,300750.SZ,-0.13190954773869346,1,-1.0,True,-0.47736409247916006,0.2921629190990318,-0.18520117338012826
2025-02-27,300750.SZ,-0.435929648241206,0,-0.0,False,-0.4702068031945254,0.29052904555288933,-0.17967775764163607
2025-03-06,300750.SZ,-0.3869346733668342,0,-0.0,False,-0.4660401365278588,0.27948483676076635,-0.18655529976709245
2025-03-13,300750.SZ,-0.4886934673366834,0,-0.0,False,-0.4637719156707528,0.2800034999850153,-0.18376841568573754
2025-03-20,300750.SZ,-0.17002518891687657,1,-1.0,True,-0.47074587648535265,0.2748796698869906,-0.19586620659836207
2025-03-27,300750.SZ,-0.22544080604534006,0,-0.0,False,-0.4589605921991178,0.27086233556692757,-0.1880982566321902
2025-04-02,300750.SZ,-0.20979899497487436,0,-0.0,False,-0.44296567847732116,0.2693285179087887,-0.17363716056853246
